recipe_id,title,category,main_ingredient,cook_time_min,difficulty,servings,loves,ingredient_count,step_count,url
RCP02601,Pecak ikan Emas Leana,Ikan & Seafood,ikan,20,Sedang,2,3,10,4,/id/resep/4254915-pecak-ikan-emas-leana
RCP02602,Nasgor tuna wisma,Ikan & Seafood,ikan,20,Sulit,2,3,10,11,/id/resep/4254161-nasgor-tuna-wisma
RCP02603,Oseng Tongkol Tomat Ijo,Ikan & Seafood,ikan,20,Sedang,2,3,10,5,/id/resep/4253404-oseng-tongkol-tomat-ijo
RCP02604,Bumbu Kuning Ikan Nila,Ikan & Seafood,ikan,20,Sulit,2,9,18,7,/id/resep/4253571-bumbu-kuning-ikan-nila
RCP02605,Asam Padeh ikan patin,Ikan & Seafood,ikan,15,Sulit,2,27,20,6,/id/resep/4253563-asam-padeh-ikan-patin
RCP02606,Gurami Cabe hijau,Ikan & Seafood,ikan,20,Sedang,2,6,8,3,/id/resep/4253587-gurami-cabe-hijau
RCP02607,130. Tuna Corn Puff,Ikan & Seafood,ikan,15,Sedang,2,19,9,6,/id/resep/4253243-130-tuna-corn-puff
RCP02608,Tuna kaleng telor saos schezuan (DEBM),Ikan & Seafood,ikan,15,Sulit,2,6,8,8,/id/resep/4253104-tuna-kaleng-telor-saos-schezuan-debm
RCP02609,Honey Soy Glaze Dory,Ikan & Seafood,ikan,20,Sedang,2,6,7,5,/id/resep/4252953-honey-soy-glaze-dory
RCP02610,Ikan patin bumbu kunir,Ikan & Seafood,ikan,15,Sedang,2,5,10,4,/id/resep/4253129-ikan-patin-bumbu-kunir
RCP02611,Orek2 ikan tongkol,Ikan & Seafood,ikan,15,Sedang,2,9,11,4,/id/resep/4252338-orek2-ikan-tongkol
RCP02612,Pempek kulit tenggiri dan pempek kapal selam,Ikan & Seafood,ikan,20,Sulit,2,7,10,9,/id/resep/4252186-pempek-kulit-tenggiri-dan-pempek-kapal-selam
RCP02613,Bandeng goreng kuah santan,Ikan & Seafood,ikan,20,Sulit,2,9,14,5,/id/resep/4252446-bandeng-goreng-kuah-santan
RCP02614,Tongkol balado sederhana,Ikan & Seafood,ikan,20,Sedang,2,3,10,7,/id/resep/4252212-tongkol-balado-sederhana
RCP02615,Cue tongkol cabe ijo kuah santan,Ikan & Seafood,ikan,20,Sulit,2,4,11,11,/id/resep/4249707-cue-tongkol-cabe-ijo-kuah-santan
RCP02616,Ikan Mujair Goreng,Ikan & Seafood,ikan,20,Mudah,2,9,5,4,/id/resep/4252149-ikan-mujair-goreng
RCP02617,Lele Kremesan (bumbu kunyit),Ikan & Seafood,ikan,20,Sulit,2,21,16,9,/id/resep/4251607-lele-kremesan-bumbu-kunyit
RCP02618,Pecel lele,Ikan & Seafood,ikan,20,Sulit,2,4,15,4,/id/resep/4251549-pecel-lele
RCP02619,Penyet ikan bawal,Ikan & Seafood,ikan,30,Sedang,2,8,11,3,/id/resep/4251252-penyet-ikan-bawal
RCP02620,Lele goreng klasik,Ikan & Seafood,ikan,20,Sedang,2,6,9,6,/id/resep/4251467-lele-goreng-klasik
RCP02621,Lempah Kuning Ikan Kakap Khas Bangka,Ikan & Seafood,ikan,25,Sulit,2,4,14,7,/id/resep/4251089-lempah-kuning-ikan-kakap-khas-bangka
RCP02622,Pesmol ikan mas,Ikan & Seafood,ikan,20,Sulit,2,8,16,5,/id/resep/4251178-pesmol-ikan-mas
RCP02623,Tumis Ikan Kembung,Ikan & Seafood,ikan,20,Sedang,2,4,8,7,/id/resep/4251179-tumis-ikan-kembung
RCP02624,Pesmol ikan tenggiri,Ikan & Seafood,ikan,20,Sulit,2,39,18,8,/id/resep/4245332-pesmol-ikan-tenggiri
RCP02625,Pindang Ikan Gabus,Ikan & Seafood,ikan,20,Sedang,2,2,12,5,/id/resep/4250713-pindang-ikan-gabus
RCP02626,Soup Kepala Ikan Salmon,Ikan & Seafood,ikan,15,Sulit,2,8,16,6,/id/resep/4250815-soup-kepala-ikan-salmon
RCP02627,Pecak ikan nila,Ikan & Seafood,ikan,20,Sulit,2,6,15,7,/id/resep/4250468-pecak-ikan-nila
RCP02628,Gurami bakar teflon,Ikan & Seafood,ikan,30,Sedang,2,4,7,5,/id/resep/4250846-gurami-bakar-teflon
RCP02629,Ikan kembung cabe,Ikan & Seafood,ikan,20,Sulit,2,2,16,9,/id/resep/4250483-ikan-kembung-cabe
RCP02630,Sayur Kuning Mujair,Ikan & Seafood,ikan,30,Sulit,2,11,23,6,/id/resep/4250058-sayur-kuning-mujair
RCP02631,Pesmol ikan kembung banjar,Ikan & Seafood,ikan,20,Sulit,2,1,16,7,/id/resep/4250411-pesmol-ikan-kembung-banjar
RCP02632,Pindang Bandeng asem pedas plus pete,Ikan & Seafood,ikan,15,Sulit,2,16,18,3,/id/resep/4250523-pindang-bandeng-asem-pedas-plus-pete
RCP02633,Bandeng bumbu acar,Ikan & Seafood,ikan,20,Sulit,2,2,19,4,/id/resep/4249845-bandeng-bumbu-acar
RCP02634,Ikan tongkol belado simple,Ikan & Seafood,ikan,20,Sedang,2,47,8,5,/id/resep/4250174-ikan-tongkol-belado-simple
RCP02635,Asam pedas pija tenggiri,Ikan & Seafood,ikan,20,Sedang,2,14,8,6,/id/resep/4249631-asam-pedas-pija-tenggiri
RCP02636,Ikan Nila Panggang,Ikan & Seafood,ikan,25,Sulit,2,17,13,5,/id/resep/4246208-ikan-nila-panggang
RCP02637,Cah kangkung sarden,Ikan & Seafood,ikan,15,Sedang,2,2,8,5,/id/resep/4248793-cah-kangkung-sarden
RCP02638,Suwir Tongkol,Ikan & Seafood,ikan,20,Sulit,2,1,13,4,/id/resep/4248231-%F0%9F%8C%B7-suwir-tongkol-%F0%9F%8C%B7
RCP02639,Tongkol pindang segarrrrr,Ikan & Seafood,ikan,30,Sedang,2,3,10,4,/id/resep/4247968-tongkol-pindang-segarrrrr
RCP02640,Pinada tongkol,Ikan & Seafood,ikan,20,Sulit,2,9,19,8,/id/resep/4247483-pinada-tongkol
RCP02641,Healthy tumis buncis with tuna,Ikan & Seafood,ikan,20,Sulit,2,4,11,12,/id/resep/4247400-healthy-tumis-buncis-with-tuna
RCP02642,Asam pedas patin bumbu kuning,Ikan & Seafood,ikan,15,Sulit,2,5,23,4,/id/resep/4247070-asam-pedas-patin-bumbu-kuning
RCP02643,Daun Pepaya vs Tongkol,Ikan & Seafood,ikan,15,Sedang,2,6,11,6,/id/resep/4247037-daun-pepaya-vs-tongkol
RCP02644,Siomay Bandung Ikan Tenggiri,Ikan & Seafood,ikan,20,Sulit,2,59,15,6,/id/resep/3838388-siomay-bandung-ikan-tenggiri
RCP02645,Nila Bakar,Ikan & Seafood,ikan,30,Sulit,2,7,16,5,/id/resep/4245356-nila-bakar
RCP02646,Ikan kembung cabe ijo resep bedinde parts 4,Ikan & Seafood,ikan,20,Sedang,2,82,9,6,/id/resep/4246346-ikan-kembung-cabe-ijo-resep-bedinde-parts-4
RCP02647,Ikan Tenggiri Goreng,Ikan & Seafood,ikan,20,Mudah,2,2,7,3,/id/resep/4246576-ikan-tenggiri-goreng
RCP02648,Tumis Sosis Ikan Tuna Dg Saus Tiram,Ikan & Seafood,ikan,20,Sedang,2,11,10,3,/id/resep/4246513-tumis-sosis-ikan-tuna-dg-saus-tiram
RCP02649,Gurame Fillet tepung sauce manis pedas,Ikan & Seafood,ikan,20,Sulit,2,8,8,9,/id/resep/4246776-gurame-fillet-tepung-sauce-manis-pedas
RCP02650,Gurami bakar saus asam manis,Ikan & Seafood,ikan,30,Sulit,2,13,16,12,/id/resep/4246086-gurami-bakar-saus-asam-manis
RCP02651,Ikan kembung bumbu kuning,Ikan & Seafood,ikan,20,Sulit,2,4,16,10,/id/resep/4245777-ikan-kembung-bumbu-kuning
RCP02652,Sup kepala ikan salmon,Ikan & Seafood,ikan,15,Sulit,2,2,14,5,/id/resep/4245657-sup-kepala-ikan-salmon
RCP02653,Gurame Goreng Saos Pedes,Ikan & Seafood,ikan,20,Sedang,2,2,9,3,/id/resep/3817287-gurame-goreng-saos-pedes
RCP02654,Abon Ikan Tongkol,Ikan & Seafood,ikan,15,Sulit,2,29,18,4,/id/resep/3491231-abon-ikan-tongkol
RCP02655,Pentol ikan Tenggiri,Ikan & Seafood,ikan,15,Sedang,2,19,9,2,/id/resep/4245022-pentol-ikan-tenggiri
RCP02656,Ikan Nila Bumbu Kuning Kemangi,Ikan & Seafood,ikan,20,Sulit,2,7,20,6,/id/resep/4245108-ikan-nila-bumbu-kuning-kemangi
RCP02657,Ikan kutuk/gabus masak daun jeruk ala JOSHE,Ikan & Seafood,ikan,15,Sulit,2,4,17,7,/id/resep/4244541-ikan-kutukgabus-masak-daun-jeruk-ala-joshe
RCP02658,Tongkol suwir ala Ummi,Ikan & Seafood,ikan,20,Sedang,2,10,9,4,/id/resep/4244952-tongkol-suwir-ala-ummi
RCP02659,Tumis Bawang Tongkol,Ikan & Seafood,ikan,15,Sedang,2,59,8,6,/id/resep/4244619-tumis-bawang-tongkol
RCP02660,Pesmol ikan mas bertelur,Ikan & Seafood,ikan,20,Sulit,2,3,17,7,/id/resep/4244936-pesmol-ikan-mas-bertelur
RCP02661,Sambal tongkol suwir,Ikan & Seafood,ikan,15,Sedang,2,7,6,6,/id/resep/4244474-sambal-tongkol-suwir
RCP02662,Ikan Kakap Goreng Acar,Ikan & Seafood,ikan,20,Sulit,2,1,15,8,/id/resep/4244274-ikan-kakap-goreng-acar
RCP02663,Ikan goreng kerapu merah saus padang,Ikan & Seafood,ikan,20,Sulit,2,2,20,5,/id/resep/4231212-ikan-goreng-kerapu-merah-saus-padang
RCP02664,Steak Gurame Saus Lada Hitam Onion Ring,Ikan & Seafood,ikan,20,Sulit,2,10,18,7,/id/resep/4244153-steak-gurame-saus-lada-hitam-onion-ring
RCP02665,Sarden balado terong tips bersebelahan,Ikan & Seafood,ikan,20,Sedang,2,11,11,7,/id/resep/4243144-sarden-balado-terong-tips-bersebelahan
RCP02666,Oseng Pedas Ikan Kembung,Ikan & Seafood,ikan,20,Sedang,2,5,8,4,/id/resep/4243967-oseng-pedas-ikan-kembung
RCP02667,LELE brekecek,Ikan & Seafood,ikan,20,Sedang,2,4,11,5,/id/resep/4243775-lele-brekecek
RCP02668,Tuna BlackPapper Saus Mentega,Ikan & Seafood,ikan,15,Sulit,2,5,15,5,/id/resep/4243816-tuna-blackpapper-saus-mentega
RCP02669,Dory chrispy,Ikan & Seafood,ikan,20,Sedang,2,2,10,6,/id/resep/4243310-dory-chrispy
RCP02670,Ikan mas acar kuah kuning,Ikan & Seafood,ikan,15,Sedang,2,8,12,6,/id/resep/4243739-ikan-mas-acar-kuah-kuning
RCP02671,Bandeng presto cabe ijo,Ikan & Seafood,ikan,60,Sulit,2,6,13,5,/id/resep/4243963-bandeng-presto-cabe-ijo
RCP02672,Pepes ikan bandeng simpel,Ikan & Seafood,ikan,20,Sedang,2,2,9,4,/id/resep/4243694-pepes-ikan-bandeng-simpel
RCP02673,Asam pedas ikan baung,Ikan & Seafood,ikan,5,Sulit,2,2,15,4,/id/resep/4243843-asam-pedas-ikan-baung
RCP02674,Tongkol Pedas,Ikan & Seafood,ikan,20,Sedang,2,3,10,5,/id/resep/4243954-tongkol-pedas
RCP02675,Pizza Sarden with Cheese ala Dapur Fitri,Ikan & Seafood,ikan,35,Sulit,2,10,13,4,/id/resep/4234040-%F0%9F%8D%95-pizza-sarden-with-cheese-ala-dapur-fitri-%F0%9F%8D%95
RCP02676,Tumis Tuna Kaleng,Ikan & Seafood,ikan,15,Sedang,2,4,8,7,/id/resep/4243519-tumis-tuna-kaleng
RCP02677,Pindang Ikan Gabus SiHot (Simple n Hot ),Ikan & Seafood,ikan,25,Sulit,2,12,13,3,/id/resep/4231469-pindang-ikan-gabus%F0%9F%90%9F-sihot-simple-n-hot%F0%9F%91%85
RCP02678,Otak otak ikan tengiri goreng,Ikan & Seafood,ikan,20,Sulit,2,23,9,10,/id/resep/4242989-otak-otak-ikan-tengiri-goreng
RCP02679,Rica Rica Mujaer,Ikan & Seafood,ikan,20,Sedang,2,33,12,5,/id/resep/4243317-rica-rica-mujaer
RCP02680,Ikan Bandeng Goreng,Ikan & Seafood,ikan,20,Sedang,2,8,3,6,/id/resep/4243272-ikan-bandeng-goreng
RCP02681,Kerapu Goreng Bawang Putih dan Oat ala Alia,Ikan & Seafood,ikan,20,Sedang,2,7,12,7,/id/resep/3968218-kerapu-goreng-bawang-putih-dan-oat-ala-alia
RCP02682,Ikan Mas Kelo Asem,Ikan & Seafood,ikan,15,Sulit,2,6,15,9,/id/resep/4243236-ikan-mas-kelo-asem
RCP02683,Tongkol suwir kecap,Ikan & Seafood,ikan,25,Sedang,2,3,8,6,/id/resep/4243183-tongkol-suwir-kecap
RCP02684,Bandeng presto pedas,Ikan & Seafood,ikan,60,Sulit,2,3,17,6,/id/resep/4242898-bandeng-presto-pedas
RCP02685,Tuna sambal kemangi,Ikan & Seafood,ikan,20,Sedang,2,43,12,7,/id/resep/4243023-tuna-sambal-kemangi
RCP02686,Gurami bakar manis,Ikan & Seafood,ikan,30,Sedang,2,8,11,3,/id/resep/4242950-gurami-bakar-manis
RCP02687,Ikan patin bumbu kuning,Ikan & Seafood,ikan,15,Sulit,2,17,18,4,/id/resep/4236786-ikan-patin-bumbu-kuning
RCP02688,Tongkol kuah santan,Ikan & Seafood,ikan,20,Sulit,2,15,13,5,/id/resep/4242761-tongkol-kuah-santan
RCP02689,Kakap putih masak santan,Ikan & Seafood,ikan,15,Sedang,2,6,10,6,/id/resep/4242110-kakap-putih-masak-santan
RCP02690,Haruan Panggang Kaluk Ikan Gabus Panggang Kaluk,Ikan & Seafood,ikan,30,Sedang,2,6,10,5,/id/resep/4241833-haruan-panggang-kaluk-ikan-gabus-panggang-kaluk
RCP02691,Pempek Palembang Ikan Tenggiri,Ikan & Seafood,ikan,20,Sulit,2,4,15,13,/id/resep/4241393-pempek-palembang-ikan-tenggiri
RCP02692,Ikan Sarden Sambel Merah No MSG,Ikan & Seafood,ikan,20,Sedang,2,3,10,5,/id/resep/4239614-ikan-sarden-sambel-merah-no-msg
RCP02693,Sarden Tomat Pedas,Ikan & Seafood,ikan,25,Sedang,2,7,9,5,/id/resep/4241284-sarden-tomat-pedas
RCP02694,Tumis garangasem tongkol,Ikan & Seafood,ikan,15,Sedang,2,3,12,3,/id/resep/4240153-tumis-garangasem-tongkol
RCP02695,Browned Butter Honey Garlic Tuna with Spaghetti Aglio E Olio,Ikan & Seafood,ikan,30,Sulit,2,3,15,2,/id/resep/4240327-browned-butter-honey-garlic-tuna-with-spaghetti-aglio-e-olio
RCP02696,Ikan nila asam manis (simple),Ikan & Seafood,ikan,20,Sedang,2,3,8,5,/id/resep/4240015-ikan-nila-asam-manis-simple
RCP02697,Tuna Salted Egg,Ikan & Seafood,ikan,20,Sulit,2,4,11,9,/id/resep/4239568-tuna-salted-egg
RCP02698,Grilled Dori with Sambal Matah / Dori Panggang Sambal Matah,Ikan & Seafood,ikan,20,Sulit,2,34,16,6,/id/resep/4239004-grilled-dori-with-sambal-matah-dori-panggang-sambal-matah
RCP02699,Sayur Ikan Mas,Ikan & Seafood,ikan,15,Sulit,2,3,13,5,/id/resep/4238805-sayur-ikan-mas
RCP02700,Salmon popcorn crispy,Ikan & Seafood,ikan,20,Mudah,2,31,5,4,/id/resep/4238531-salmon-popcorn-crispy
RCP02701,Pesmol Ikan Bandeng,Ikan & Seafood,ikan,20,Sulit,2,10,15,7,/id/resep/4238623-pesmol-ikan-bandeng
RCP02702,Pepes Ikan Tuna Bumbu Orange,Ikan & Seafood,ikan,25,Sulit,2,30,19,5,/id/resep/3435016-pepes-ikan-tuna-bumbu-orange
RCP02703,Pecak ikan katamba,Ikan & Seafood,ikan,30,Sedang,2,0,9,4,/id/resep/4238339-pecak-ikan-katamba
RCP02704,Ikan Seluang Goreng,Ikan & Seafood,ikan,20,Sedang,2,1,2,5,/id/resep/4238360-ikan-seluang-goreng
RCP02705,Gurame telor asin,Ikan & Seafood,ikan,20,Sulit,2,4,8,10,/id/resep/4238146-gurame-telor-asin
RCP02706,Pindang ikan gabus,Ikan & Seafood,ikan,30,Sulit,2,6,13,4,/id/resep/4238249-pindang-ikan-gabus
RCP02707,Ikan Tongkol Balado / Tongkol Pedas,Ikan & Seafood,ikan,20,Sedang,2,4,10,6,/id/resep/4238077-ikan-tongkol-balado-tongkol-pedas
RCP02708,Pepes Tempoyak Patin,Ikan & Seafood,ikan,25,Sedang,2,21,11,5,/id/resep/4238113-pepes-tempoyak-patin
RCP02709,Tumis Tuna Asam Padeh,Ikan & Seafood,ikan,15,Sulit,2,8,18,7,/id/resep/4238393-tumis-tuna-asam-padeh
RCP02710,Pindang Ikan Patin,Ikan & Seafood,ikan,30,Sulit,2,12,17,5,/id/resep/4237788-pindang-ikan-patin
RCP02711,Ikan Nila Bumbu Bali,Ikan & Seafood,ikan,20,Sulit,2,9,26,6,/id/resep/4237460-ikan-nila-bumbu-bali
RCP02712,Mie Gomak Sayur Tongkol Tempe Cabai Hijau PR_AnekaMieKuah,Ikan & Seafood,ikan,20,Sulit,2,4,17,5,/id/resep/4237493-mie-gomak-sayur-tongkol-tempe-cabai-hijau-pr_anekamiekuah
RCP02713,Tuna pedas asam manis,Ikan & Seafood,ikan,20,Sulit,2,0,17,5,/id/resep/4237436-tuna-pedas-asam-manis
RCP02714,Tongkol sambal matah,Ikan & Seafood,ikan,20,Mudah,2,18,7,4,/id/resep/4237590-tongkol-sambal-matah
RCP02715,Garang Asem ikan nila,Ikan & Seafood,ikan,20,Sulit,2,7,16,5,/id/resep/4237385-garang-asem-ikan-nila
RCP02716,Tongkol Bumbu Sambal,Ikan & Seafood,ikan,20,Sedang,2,22,9,6,/id/resep/4236774-tongkol-bumbu-sambal
RCP02717,Pepes kembung Tahu,Ikan & Seafood,ikan,30,Sulit,2,4,18,7,/id/resep/3896288-pepes-kembung-tahu
RCP02718,Gurame masak tempoyak,Ikan & Seafood,ikan,5,Sedang,2,5,10,4,/id/resep/4237133-gurame-masak-tempoyak
RCP02719,Tumis kacang panjang ikan patin pedess,Ikan & Seafood,ikan,20,Sulit,2,3,15,4,/id/resep/4237236-tumis-kacang-panjang-ikan-patin-pedess
RCP02720,Fetucini Salmon,Ikan & Seafood,ikan,15,Sedang,2,7,9,5,/id/resep/4236698-fetucini-salmon
RCP02721,Suwir cakalan (tongkol) simple,Ikan & Seafood,ikan,20,Sedang,2,1,11,4,/id/resep/4236905-suwir-cakalan-tongkol-simple-%F0%9F%98%8A
RCP02722,Ikan Mackerel Balado ala Minang,Ikan & Seafood,ikan,20,Sedang,2,5,7,6,/id/resep/4222924-ikan-mackerel-balado-ala-minang
RCP02723,"""kakap putih saus lada hitam pedas""",Ikan & Seafood,ikan,20,Sulit,2,8,15,7,/id/resep/4236711-kakap-putih-saus-lada-hitam-pedas
RCP02724,Sate Ikan Tenggiri sehat menu diet mayo enak..,Ikan & Seafood,ikan,20,Sedang,2,6,10,4,/id/resep/4236766-sate-ikan-tenggiri-sehat-menu-diet-mayo-enak
RCP02725,Sarden Tumis Pedas,Ikan & Seafood,ikan,15,Sedang,2,2,9,4,/id/resep/4059249-sarden-tumis-pedas
RCP02726,Pepes Ikan Nila Rasa Membahana,Ikan & Seafood,ikan,30,Sulit,2,4,14,6,/id/resep/4236519-pepes-ikan-nila-rasa-membahana
RCP02727,Tumis mujaer,Ikan & Seafood,ikan,20,Sulit,2,10,13,5,/id/resep/2561798-tumis-mujaer
RCP02728,Tuna Masak Gulai Aceh,Ikan & Seafood,ikan,45,Sulit,2,57,16,7,/id/resep/4062882-tuna-masak-gulai-aceh
RCP02729,Ikan Tongkol Pete Kuah Pedas,Ikan & Seafood,ikan,20,Sedang,2,1,9,4,/id/resep/4236165-ikan-tongkol-pete-kuah-pedas
RCP02730,Bawal laut balado,Ikan & Seafood,ikan,20,Sulit,2,4,14,7,/id/resep/4234237-bawal-laut-balado
RCP02731,Abon ikan patin,Ikan & Seafood,ikan,25,Sedang,2,8,9,4,/id/resep/4234500-abon-ikan-patin
RCP02732,Tuna kala rica rica,Ikan & Seafood,ikan,15,Sedang,2,1,11,5,/id/resep/4233938-tuna-kala-rica-rica
RCP02733,Haruan betu'up/haruan besantan,Ikan & Seafood,ikan,25,Sulit,2,3,8,8,/id/resep/4231931-haruan-betuupharuan-besantan
RCP02734,Fish and chips (ikan lele),Ikan & Seafood,ikan,20,Sedang,2,11,6,7,/id/resep/4234062-fish-and-chips-ikan-lele
RCP02735,Ikan Kembung Balado simple,Ikan & Seafood,ikan,20,Sedang,2,3,6,6,/id/resep/4234124-ikan-kembung-balado-simple
RCP02736,Nugget ikan tongkol,Ikan & Seafood,ikan,20,Sulit,2,7,10,10,/id/resep/4233462-nugget-ikan-tongkol
RCP02737,Empek-empek ikan gabus,Ikan & Seafood,ikan,25,Sulit,2,8,8,9,/id/resep/4233624-empek-empek-ikan-gabus
RCP02738,Gurame pedas asam,Ikan & Seafood,ikan,20,Sulit,2,3,14,6,/id/resep/4233703-gurame-pedas-asam
RCP02739,Sambal ijau tomato maniis ikan patin,Ikan & Seafood,ikan,20,Sedang,2,4,8,5,/id/resep/4233055-sambal-ijau-tomato-maniis-ikan-patin
RCP02740,Roti Tuna Simpel,Ikan & Seafood,ikan,15,Mudah,2,5,5,2,/id/resep/4233348-roti-tuna-simpel
RCP02741,Tengiri Asam Manis Laila Dawud,Ikan & Seafood,ikan,20,Sedang,2,2,11,5,/id/resep/4232952-tengiri-asam-manis-laila-dawud
RCP02742,Ikan kembung kabayaki,Ikan & Seafood,ikan,20,Sedang,2,6,8,5,/id/resep/4227025-ikan-kembung-kabayaki
RCP02743,Pindang Ikan Mas ala bundakeia,Ikan & Seafood,ikan,60,Sulit,2,7,15,6,/id/resep/4232339-pindang-ikan-mas-ala-bundakeia
RCP02744,Gurame kuah kuning,Ikan & Seafood,ikan,15,Sulit,2,3,17,4,/id/resep/4224995-gurame-kuah-kuning
RCP02745,Ikan gembung tauco cabe ijo,Ikan & Seafood,ikan,20,Sedang,2,11,11,5,/id/resep/4232503-ikan-gembung-tauco-cabe-ijo
RCP02746,Papeda Kakap Kuah Kuning,Ikan & Seafood,ikan,20,Sulit,2,12,18,6,/id/resep/4231672-papeda-kakap-kuah-kuning
RCP02747,Ikan tongkol sayur asem,Ikan & Seafood,ikan,25,Sedang,2,4,11,6,/id/resep/4230119-ikan-tongkol-sayur-asem
RCP02748,Sop nila labuh siam sederhana,Ikan & Seafood,ikan,25,Sedang,2,7,8,4,/id/resep/4231630-sop-nila-labuh-siam-sederhana
RCP02749,Gurami Telur Asin,Ikan & Seafood,ikan,20,Sulit,2,7,8,9,/id/resep/4064995-gurami-telur-asin
RCP02750,Ikan baung goreng cabeijo mix jengkol,Ikan & Seafood,ikan,20,Sedang,2,0,9,3,/id/resep/4231310-ikan-baung-goreng-cabeijo-mix-jengkol
RCP02751,Papuyu Sambal Acan,Ikan & Seafood,ikan,20,Sedang,2,4,8,3,/id/resep/4231150-papuyu-sambal-acan
RCP02752,Gurame saus padang daun jeruk,Ikan & Seafood,ikan,20,Sulit,2,5,14,6,/id/resep/4230987-gurame-saus-padang-daun-jeruk
RCP02753,Sarden kaleng pedas simpel,Ikan & Seafood,ikan,20,Sedang,2,30,8,6,/id/resep/4231012-sarden-kaleng-pedas-simpel
RCP02754,Tumis klotok mantap,Ikan & Seafood,ikan,15,Sedang,2,7,8,3,/id/resep/4231115-tumis-klotok-mantap
RCP02755,Kakap kuah pedas,Ikan & Seafood,ikan,20,Sulit,2,1,14,10,/id/resep/4231167-kakap-kuah-pedas
RCP02756,Patin Bumbu Kuning,Ikan & Seafood,ikan,20,Sedang,2,6,12,6,/id/resep/4231123-patin-bumbu-kuning
RCP02757,Gulai Ikan Patin,Ikan & Seafood,ikan,45,Sulit,2,1,13,5,/id/resep/4230792-gulai-ikan-patin
RCP02758,Ikan Kembung Tahu sambal pedas manis,Ikan & Seafood,ikan,20,Sedang,2,1,10,5,/id/resep/4227950-ikan-kembung-tahu-sambal-pedas-manis
RCP02759,Spaghetti la Fonte hot tuna with cheese,Ikan & Seafood,ikan,15,Sedang,2,5,7,5,/id/resep/4230313-spaghetti-la-fonte-hot-tuna-with-cheese
RCP02760,Tongkol suwir sedap,Ikan & Seafood,ikan,15,Sedang,2,4,12,3,/id/resep/4230355-tongkol-suwir-sedap
RCP02761,Otak otak bandeng goreng telor,Ikan & Seafood,ikan,20,Sedang,2,17,3,7,/id/resep/4230368-otak-otak-bandeng-goreng-telor
RCP02762,Ikan Kembung Balado,Ikan & Seafood,ikan,20,Sedang,2,32,12,5,/id/resep/4230251-ikan-kembung-balado
RCP02763,Lele kuah santan kemangi,Ikan & Seafood,ikan,20,Sulit,2,4,18,6,/id/resep/4230047-lele-kuah-santan-kemangi%F0%9F%A6%88%F0%9F%90%9F
RCP02764,Balado tongkol,Ikan & Seafood,ikan,20,Sedang,2,3,7,5,/id/resep/4230178-balado-tongkol
RCP02765,Ikan Tongkol Balado,Ikan & Seafood,ikan,20,Mudah,2,10,7,3,/id/resep/4202987-ikan-tongkol-balado
RCP02766,Gurami crispy sambal terong,Ikan & Seafood,ikan,20,Sedang,2,2,8,4,/id/resep/4229417-gurami-crispy-sambal-terong
RCP02767,Pepes Bandeng Presto,Ikan & Seafood,ikan,60,Sulit,2,5,13,4,/id/resep/4028851-pepes-bandeng-presto
RCP02768,Dadar Spesial isi Tahu Tongkol,Ikan & Seafood,ikan,20,Sulit,2,6,4,10,/id/resep/4228073-dadar-spesial-isi-tahu-tongkol
RCP02769,Sup Ikan Kakap,Ikan & Seafood,ikan,15,Sulit,2,33,16,5,/id/resep/4047780-sup-ikan-kakap
RCP02770,Ikan bandeng bumbu kuning santan,Ikan & Seafood,ikan,20,Sulit,2,11,13,7,/id/resep/4227440-ikan-bandeng-bumbu-kuning-santan
RCP02771,Ikan tongkol panggang masak pedas.,Ikan & Seafood,ikan,15,Sedang,2,2,9,7,/id/resep/4226462-ikan-tongkol-panggang-masak-pedas
RCP02772,Pan Fry Salmon With Chili Basil Sauce,Ikan & Seafood,ikan,15,Sulit,2,9,10,9,/id/resep/4225848-pan-fry-salmon-with-chili-basil-sauce
RCP02773,Mangut kepala Manyung,Ikan & Seafood,ikan,15,Sulit,2,4,21,5,/id/resep/4227047-mangut-kepala-manyung
RCP02774,Oseng ikan pari asap (iwak pe),Ikan & Seafood,ikan,20,Sulit,2,35,17,8,/id/resep/4226901-oseng-ikan-pari-asap-iwak-pe
RCP02775,Sup Ikan Kue,Ikan & Seafood,ikan,15,Sulit,2,5,13,4,/id/resep/4226721-sup-ikan-kue
RCP02776,Ikan bandeng pesmol,Ikan & Seafood,ikan,20,Sulit,2,4,19,9,/id/resep/4226527-ikan-bandeng-pesmol
RCP02777,Ikan Patin masak Asam,Ikan & Seafood,ikan,15,Sedang,2,5,12,5,/id/resep/4226389-ikan-patin-masak-asam
RCP02778,Steam saos tiram ikan Deho asli manado,Ikan & Seafood,ikan,20,Sedang,2,1,8,5,/id/resep/4225618-steam-saos-tiram-ikan-deho-asli-manado
RCP02780,Tumis Ikan Klothok,Ikan & Seafood,ikan,15,Sedang,2,11,11,6,/id/resep/4225591-tumis-ikan-klothok
RCP02781,Sarden ikan saus tomat,Ikan & Seafood,ikan,15,Sulit,2,4,17,5,/id/resep/4224659-sarden-ikan-saus-tomat
RCP02782,Gulai ikan tuna kacang panjang,Ikan & Seafood,ikan,45,Sulit,2,7,16,5,/id/resep/4224707-gulai-ikan-tuna-kacang-panjang
RCP02783,Mushrooms Tuna Puff,Ikan & Seafood,ikan,15,Sulit,2,117,13,6,/id/resep/4224725-mushrooms-tuna-puff
